ID,Name,Category,Price
5214,Item_5214,Toys,337.7
5215,Item_5215,Home,229.33
5216,Item_5216,Electronics,331.06
5217,Item_5217,Toys,22.4
5218,Item_5218,Books,34.13
5219,Item_5219,Toys,357.8
5220,Item_5220,Home,393.25
5221,Item_5221,Toys,233.85
5222,Item_5222,Clothing,159.18
5223,Item_5223,Toys,241.5
5224,Item_5224,Home,54.96
5225,Item_5225,Home,30.15
5226,Item_5226,Toys,225.28
5227,Item_5227,Books,325.17
5228,Item_5228,Home,317.44
5229,Item_5229,Electronics,89.07
5230,Item_5230,Electronics,409.66
5231,Item_5231,Electronics,447.28
5232,Item_5232,Home,274.62
5233,Item_5233,Clothing,233.41
5234,Item_5234,Home,493.22
5235,Item_5235,Clothing,152.52
5236,Item_5236,Toys,407.77
5237,Item_5237,Books,215.19
5238,Item_5238,Home,347.0
5239,Item_5239,Clothing,317.01
5240,Item_5240,Books,141.29
5241,Item_5241,Clothing,257.95
5242,Item_5242,Books,379.66
5243,Item_5243,Books,260.63
5244,Item_5244,Books,284.47
5245,Item_5245,Home,162.93
5246,Item_5246,Clothing,318.39
5247,Item_5247,Books,429.02
5248,Item_5248,Electronics,492.58
5249,Item_5249,Electronics,458.05
5250,Item_5250,Electronics,214.27
5251,Item_5251,Clothing,89.57
5252,Item_5252,Clothing,77.71
5253,Item_5253,Toys,271.86
5254,Item_5254,Toys,487.56
5255,Item_5255,Books,328.27
5256,Item_5256,Toys,413.87
5257,Item_5257,Books,210.03
5258,Item_5258,Clothing,205.35
5259,Item_5259,Books,383.0
5260,Item_5260,Books,233.32
5261,Item_5261,Books,118.95
5262,Item_5262,Toys,395.85
5263,Item_5263,Toys,285.77
5264,Item_5264,Home,28.77
5265,Item_5265,Toys,403.76
5266,Item_5266,Home,71.94
5267,Item_5267,Home,10.75
5268,Item_5268,Toys,6.05
5269,Item_5269,Books,280.08
5270,Item_5270,Home,217.53
5271,Item_5271,Clothing,237.41
5272,Item_5272,Home,365.76
5273,Item_5273,Home,333.82
5274,Item_5274,Electronics,141.17
5275,Item_5275,Electronics,79.64
5276,Item_5276,Books,373.81
5277,Item_5277,Home,224.95
5278,Item_5278,Electronics,295.52
5279,Item_5279,Clothing,410.81
5280,Item_5280,Books,56.11
5281,Item_5281,Toys,75.15
5282,Item_5282,Home,113.32
5283,Item_5283,Home,51.98
5284,Item_5284,Home,317.29
5285,Item_5285,Clothing,366.95
5286,Item_5286,Clothing,76.28
5287,Item_5287,Clothing,287.0
5288,Item_5288,Home,220.58
5289,Item_5289,Toys,194.69
5290,Item_5290,Clothing,150.17
5291,Item_5291,Electronics,22.93
5292,Item_5292,Books,326.96
5293,Item_5293,Home,169.42
5294,Item_5294,Clothing,376.39
5295,Item_5295,Toys,298.38
5296,Item_5296,Books,27.75
5297,Item_5297,Books,246.34
5298,Item_5298,Electronics,101.97
5299,Item_5299,Electronics,136.97
5300,Item_5300,Home,212.24
5301,Item_5301,Electronics,149.12
5302,Item_5302,Toys,428.58
5303,Item_5303,Toys,284.05
5304,Item_5304,Toys,377.9
5305,Item_5305,Clothing,233.91
5306,Item_5306,Toys,227.73
5307,Item_5307,Toys,255.49
5308,Item_5308,Toys,250.84
5309,Item_5309,Toys,483.61
5310,Item_5310,Home,290.48
5311,Item_5311,Books,362.57
5312,Item_5312,Clothing,155.26
5313,Item_5313,Home,301.41
5314,Item_5314,Toys,214.79
5315,Item_5315,Electronics,335.89
5316,Item_5316,Home,294.29
5317,Item_5317,Books,248.66
5318,Item_5318,Home,317.16
5319,Item_5319,Electronics,40.77
5320,Item_5320,Home,113.63
5321,Item_5321,Clothing,8.0
5322,Item_5322,Home,117.4
5323,Item_5323,Home,186.6
5324,Item_5324,Electronics,35.88
5325,Item_5325,Books,210.57
5326,Item_5326,Electronics,286.22
5327,Item_5327,Clothing,495.88
5328,Item_5328,Electronics,232.32
5329,Item_5329,Books,481.33
5330,Item_5330,Electronics,103.45
5331,Item_5331,Clothing,145.31
5332,Item_5332,Books,367.44
5333,Item_5333,Home,240.8
5334,Item_5334,Electronics,356.29
5335,Item_5335,Home,157.88
5336,Item_5336,Electronics,473.56
5337,Item_5337,Home,437.99
5338,Item_5338,Toys,356.6
5339,Item_5339,Books,99.74
5340,Item_5340,Clothing,271.31
5341,Item_5341,Home,232.8
5342,Item_5342,Books,385.08
5343,Item_5343,Clothing,393.35
5344,Item_5344,Electronics,8.45
5345,Item_5345,Books,466.47
5346,Item_5346,Home,336.35
5347,Item_5347,Books,176.26
5348,Item_5348,Electronics,54.29
5349,Item_5349,Books,101.02
5350,Item_5350,Electronics,219.84
5351,Item_5351,Clothing,283.16
5352,Item_5352,Toys,431.12
5353,Item_5353,Electronics,180.33
5354,Item_5354,Electronics,102.5
5355,Item_5355,Clothing,230.18
5356,Item_5356,Electronics,74.73
5357,Item_5357,Books,162.4
5358,Item_5358,Electronics,350.84
5359,Item_5359,Home,413.13
5360,Item_5360,Home,483.29
5361,Item_5361,Books,249.57
5362,Item_5362,Books,455.57
5363,Item_5363,Home,204.56
5364,Item_5364,Clothing,343.05
5365,Item_5365,Books,69.83
5366,Item_5366,Home,76.72
5367,Item_5367,Clothing,41.56
5368,Item_5368,Electronics,386.05
5369,Item_5369,Toys,79.1
5370,Item_5370,Books,382.02
5371,Item_5371,Clothing,326.13
5372,Item_5372,Electronics,32.19
5373,Item_5373,Toys,249.37
5374,Item_5374,Books,283.88
5375,Item_5375,Home,363.59
5376,Item_5376,Electronics,128.94
5377,Item_5377,Books,462.62
5378,Item_5378,Clothing,434.26
5379,Item_5379,Books,42.99
5380,Item_5380,Clothing,175.02
5381,Item_5381,Home,169.52
5382,Item_5382,Toys,215.35
5383,Item_5383,Home,35.64
5384,Item_5384,Clothing,412.72
5385,Item_5385,Electronics,5.83
5386,Item_5386,Electronics,495.43
5387,Item_5387,Clothing,83.28
5388,Item_5388,Electronics,432.34
5389,Item_5389,Clothing,19.26
5390,Item_5390,Home,79.04
5391,Item_5391,Clothing,135.97
5392,Item_5392,Toys,228.36
5393,Item_5393,Books,266.75
5394,Item_5394,Home,169.44
5395,Item_5395,Books,401.52
5396,Item_5396,Electronics,422.88
5397,Item_5397,Clothing,342.56
5398,Item_5398,Electronics,23.12
5399,Item_5399,Home,265.03
5400,Item_5400,Books,194.55
5401,Item_5401,Electronics,296.16
5402,Item_5402,Home,168.1
5403,Item_5403,Home,64.23
5404,Item_5404,Clothing,301.87
5405,Item_5405,Toys,426.76
5406,Item_5406,Clothing,252.4
5407,Item_5407,Clothing,169.96
5408,Item_5408,Electronics,293.55
5409,Item_5409,Toys,87.5
5410,Item_5410,Electronics,345.37
5411,Item_5411,Home,190.84
5412,Item_5412,Clothing,189.14
5413,Item_5413,Clothing,96.42
5414,Item_5414,Home,27.71
5415,Item_5415,Electronics,434.69
5416,Item_5416,Clothing,287.74
5417,Item_5417,Clothing,369.87
5418,Item_5418,Clothing,155.59
5419,Item_5419,Electronics,253.56
5420,Item_5420,Home,172.03
5421,Item_5421,Toys,317.12
5422,Item_5422,Books,298.99
5423,Item_5423,Home,278.76
5424,Item_5424,Clothing,345.72
5425,Item_5425,Home,335.16
5426,Item_5426,Toys,431.89
5427,Item_5427,Clothing,10.26
5428,Item_5428,Books,33.16
5429,Item_5429,Toys,66.5
5430,Item_5430,Books,171.07
5431,Item_5431,Electronics,242.85
5432,Item_5432,Clothing,444.1
5433,Item_5433,Home,232.73
5434,Item_5434,Clothing,117.08
5435,Item_5435,Toys,368.82
5436,Item_5436,Toys,420.68
5437,Item_5437,Books,324.86
5438,Item_5438,Toys,71.31
5439,Item_5439,Electronics,88.13
5440,Item_5440,Books,263.03
5441,Item_5441,Toys,36.81
5442,Item_5442,Clothing,59.83
5443,Item_5443,Electronics,105.26
5444,Item_5444,Clothing,480.0
5445,Item_5445,Electronics,28.14
5446,Item_5446,Electronics,457.68
5447,Item_5447,Home,165.72
5448,Item_5448,Home,14.29
5449,Item_5449,Electronics,234.8
5450,Item_5450,Home,35.86
5451,Item_5451,Clothing,20.64
5452,Item_5452,Books,462.05
5453,Item_5453,Electronics,424.46
5454,Item_5454,Books,287.75
5455,Item_5455,Home,70.04
5456,Item_5456,Home,489.37
5457,Item_5457,Clothing,479.57
5458,Item_5458,Books,357.91
5459,Item_5459,Books,471.52
5460,Item_5460,Books,153.01
5461,Item_5461,Electronics,189.05
5462,Item_5462,Electronics,367.65
5463,Item_5463,Clothing,90.51
5464,Item_5464,Clothing,479.22
5465,Item_5465,Clothing,86.58
5466,Item_5466,Home,72.08
5467,Item_5467,Books,438.46
5468,Item_5468,Toys,204.05
5469,Item_5469,Clothing,188.54
5470,Item_5470,Books,441.17
5471,Item_5471,Electronics,251.38
5472,Item_5472,Electronics,101.19
5473,Item_5473,Electronics,151.25
5474,Item_5474,Books,468.35
5475,Item_5475,Home,454.76
5476,Item_5476,Toys,316.27
5477,Item_5477,Toys,487.59
5478,Item_5478,Books,101.55
5479,Item_5479,Books,213.74
5480,Item_5480,Electronics,8.42
5481,Item_5481,Books,53.25
5482,Item_5482,Home,136.34
5483,Item_5483,Toys,271.71
5484,Item_5484,Home,320.85
5485,Item_5485,Home,158.09
5486,Item_5486,Electronics,390.23
5487,Item_5487,Electronics,312.84
5488,Item_5488,Books,365.13
5489,Item_5489,Books,130.7
5490,Item_5490,Electronics,423.83
5491,Item_5491,Books,213.66
5492,Item_5492,Toys,291.38
5493,Item_5493,Books,188.33
5494,Item_5494,Clothing,235.53
5495,Item_5495,Clothing,87.19
5496,Item_5496,Electronics,211.98
5497,Item_5497,Home,449.51
5498,Item_5498,Electronics,282.55
5499,Item_5499,Electronics,164.5
5500,Item_5500,Clothing,36.4
5501,Item_5501,Books,482.86
5502,Item_5502,Books,320.17
5503,Item_5503,Books,322.01
5504,Item_5504,Clothing,413.97
5505,Item_5505,Electronics,350.12
5506,Item_5506,Home,246.47
5507,Item_5507,Electronics,87.56
5508,Item_5508,Clothing,227.93
5509,Item_5509,Home,18.52
5510,Item_5510,Electronics,301.2
5511,Item_5511,Home,449.88
5512,Item_5512,Books,124.82
5513,Item_5513,Electronics,145.93
5514,Item_5514,Toys,29.79
5515,Item_5515,Toys,144.26
5516,Item_5516,Clothing,217.82
5517,Item_5517,Clothing,134.5
5518,Item_5518,Clothing,155.48
5519,Item_5519,Toys,93.88
5520,Item_5520,Electronics,274.47
5521,Item_5521,Home,244.72
5522,Item_5522,Toys,74.44
5523,Item_5523,Books,441.11
5524,Item_5524,Toys,289.79
5525,Item_5525,Toys,175.77
5526,Item_5526,Home,433.79
5527,Item_5527,Home,196.78
5528,Item_5528,Clothing,170.05
5529,Item_5529,Electronics,219.86
5530,Item_5530,Toys,389.44
5531,Item_5531,Books,395.38
5532,Item_5532,Home,383.7
5533,Item_5533,Clothing,83.47
5534,Item_5534,Books,486.74
5535,Item_5535,Clothing,79.0
5536,Item_5536,Electronics,220.0
5537,Item_5537,Books,59.45
5538,Item_5538,Electronics,438.98
5539,Item_5539,Home,239.9
5540,Item_5540,Electronics,450.02
5541,Item_5541,Electronics,62.11
5542,Item_5542,Toys,436.47
5543,Item_5543,Home,43.43
5544,Item_5544,Electronics,397.14
5545,Item_5545,Home,391.0
5546,Item_5546,Home,64.38
5547,Item_5547,Electronics,312.41
5548,Item_5548,Home,339.52
5549,Item_5549,Books,421.52
5550,Item_5550,Electronics,5.78
5551,Item_5551,Toys,277.22
5552,Item_5552,Home,49.06
5553,Item_5553,Books,148.92
5554,Item_5554,Home,492.78
5555,Item_5555,Home,363.53
5556,Item_5556,Books,350.56
5557,Item_5557,Home,315.01
5558,Item_5558,Toys,42.7
5559,Item_5559,Toys,170.74
5560,Item_5560,Books,403.33
5561,Item_5561,Home,455.81
5562,Item_5562,Books,187.16
5563,Item_5563,Books,407.9
5564,Item_5564,Electronics,183.26
5565,Item_5565,Home,6.43
5566,Item_5566,Books,31.5
5567,Item_5567,Home,442.29
5568,Item_5568,Electronics,332.6
5569,Item_5569,Clothing,121.73
5570,Item_5570,Toys,230.55
5571,Item_5571,Books,220.75
5572,Item_5572,Clothing,449.37
5573,Item_5573,Books,326.17
5574,Item_5574,Electronics,9.06
5575,Item_5575,Electronics,477.08
5576,Item_5576,Books,34.44
5577,Item_5577,Books,356.77
5578,Item_5578,Electronics,275.6
5579,Item_5579,Books,324.61
5580,Item_5580,Clothing,117.7
5581,Item_5581,Electronics,12.3
5582,Item_5582,Clothing,250.65
5583,Item_5583,Toys,336.0
5584,Item_5584,Home,185.9
5585,Item_5585,Clothing,193.14
5586,Item_5586,Books,235.67
5587,Item_5587,Toys,295.28
5588,Item_5588,Electronics,454.29
5589,Item_5589,Home,431.04
5590,Item_5590,Toys,44.59
5591,Item_5591,Electronics,169.54
5592,Item_5592,Electronics,232.42
5593,Item_5593,Home,137.7
5594,Item_5594,Toys,253.03
5595,Item_5595,Home,419.57
5596,Item_5596,Clothing,362.98
5597,Item_5597,Home,462.54
5598,Item_5598,Home,150.57
5599,Item_5599,Toys,40.51
5600,Item_5600,Electronics,141.01
5601,Item_5601,Clothing,411.54
5602,Item_5602,Clothing,229.82
5603,Item_5603,Toys,293.67
5604,Item_5604,Electronics,363.25
5605,Item_5605,Clothing,444.23
5606,Item_5606,Electronics,181.5
5607,Item_5607,Electronics,191.83
5608,Item_5608,Books,388.12
5609,Item_5609,Electronics,406.99
5610,Item_5610,Home,396.09
5611,Item_5611,Clothing,85.31
5612,Item_5612,Clothing,92.97
5613,Item_5613,Home,173.05
5614,Item_5614,Electronics,210.27
5615,Item_5615,Books,360.1
5616,Item_5616,Clothing,185.17
5617,Item_5617,Home,238.82
5618,Item_5618,Toys,451.6
5619,Item_5619,Books,6.37
5620,Item_5620,Electronics,83.72
5621,Item_5621,Clothing,253.33
5622,Item_5622,Home,454.71
5623,Item_5623,Books,22.98
5624,Item_5624,Home,427.89
5625,Item_5625,Home,337.98
5626,Item_5626,Toys,408.73
5627,Item_5627,Books,462.17
5628,Item_5628,Books,61.37
5629,Item_5629,Books,213.45
5630,Item_5630,Home,252.42
5631,Item_5631,Electronics,350.22
5632,Item_5632,Home,254.44
5633,Item_5633,Home,113.19
5634,Item_5634,Toys,465.67
5635,Item_5635,Toys,273.49
5636,Item_5636,Electronics,355.84
5637,Item_5637,Toys,348.07
5638,Item_5638,Electronics,330.8
5639,Item_5639,Electronics,436.07
5640,Item_5640,Electronics,73.47
5641,Item_5641,Home,23.68
5642,Item_5642,Toys,23.17
5643,Item_5643,Books,24.67
5644,Item_5644,Clothing,171.73
5645,Item_5645,Toys,55.03
5646,Item_5646,Toys,37.98
5647,Item_5647,Home,94.78
5648,Item_5648,Toys,424.81
5649,Item_5649,Electronics,76.49
5650,Item_5650,Electronics,177.87
5651,Item_5651,Clothing,209.08
5652,Item_5652,Home,239.62
5653,Item_5653,Books,448.11
5654,Item_5654,Home,378.27
5655,Item_5655,Electronics,110.91
5656,Item_5656,Home,16.7
5657,Item_5657,Clothing,102.42
5658,Item_5658,Home,463.34
5659,Item_5659,Clothing,83.72
5660,Item_5660,Home,269.72
5661,Item_5661,Clothing,213.1
5662,Item_5662,Electronics,106.07
5663,Item_5663,Home,427.98
5664,Item_5664,Home,345.52
5665,Item_5665,Electronics,388.23
5666,Item_5666,Home,447.28
5667,Item_5667,Clothing,362.6
5668,Item_5668,Electronics,47.82
5669,Item_5669,Toys,295.29
5670,Item_5670,Books,317.89
5671,Item_5671,Clothing,299.14
5672,Item_5672,Toys,131.27
5673,Item_5673,Toys,295.96
5674,Item_5674,Clothing,255.45
5675,Item_5675,Books,66.86
5676,Item_5676,Home,98.42
5677,Item_5677,Electronics,208.15
5678,Item_5678,Electronics,78.63
5679,Item_5679,Electronics,19.84
5680,Item_5680,Toys,342.9
5681,Item_5681,Electronics,443.05
5682,Item_5682,Clothing,97.39
5683,Item_5683,Books,174.94
5684,Item_5684,Toys,230.11
5685,Item_5685,Toys,199.47
5686,Item_5686,Home,80.03
5687,Item_5687,Books,282.13
5688,Item_5688,Clothing,283.66
5689,Item_5689,Toys,304.74
5690,Item_5690,Clothing,206.47
5691,Item_5691,Clothing,219.27
5692,Item_5692,Home,71.35
5693,Item_5693,Home,90.44
5694,Item_5694,Home,334.26
5695,Item_5695,Home,96.05
5696,Item_5696,Clothing,28.47
5697,Item_5697,Home,12.23
5698,Item_5698,Home,443.97
5699,Item_5699,Home,416.82
5700,Item_5700,Toys,409.84
5701,Item_5701,Toys,327.72
5702,Item_5702,Clothing,155.31
5703,Item_5703,Clothing,117.37
5704,Item_5704,Books,66.33
5705,Item_5705,Electronics,413.06
5706,Item_5706,Clothing,483.32
5707,Item_5707,Books,361.83
5708,Item_5708,Books,320.19
5709,Item_5709,Clothing,155.04
5710,Item_5710,Electronics,392.95
5711,Item_5711,Books,273.67
5712,Item_5712,Clothing,452.31
5713,Item_5713,Clothing,242.89
5714,Item_5714,Books,75.04
5715,Item_5715,Clothing,23.02
5716,Item_5716,Toys,478.82
5717,Item_5717,Books,162.38
5718,Item_5718,Electronics,75.05
5719,Item_5719,Books,308.34
5720,Item_5720,Clothing,489.62
5721,Item_5721,Books,152.81
5722,Item_5722,Home,91.74
5723,Item_5723,Books,201.92
5724,Item_5724,Clothing,155.22
5725,Item_5725,Home,234.22
5726,Item_5726,Toys,250.27
5727,Item_5727,Clothing,368.26
5728,Item_5728,Books,85.17
5729,Item_5729,Clothing,22.46
5730,Item_5730,Clothing,224.04
5731,Item_5731,Electronics,27.41
5732,Item_5732,Electronics,84.15
5733,Item_5733,Toys,445.61
5734,Item_5734,Toys,399.97
5735,Item_5735,Home,210.22
5736,Item_5736,Home,317.97
5737,Item_5737,Toys,470.88
5738,Item_5738,Toys,119.15
5739,Item_5739,Clothing,33.2
5740,Item_5740,Electronics,330.74
5741,Item_5741,Toys,449.8
5742,Item_5742,Books,214.53
5743,Item_5743,Toys,343.64
5744,Item_5744,Electronics,215.72
5745,Item_5745,Toys,294.8
5746,Item_5746,Electronics,351.03
5747,Item_5747,Toys,168.66
5748,Item_5748,Home,273.66
5749,Item_5749,Toys,236.57
5750,Item_5750,Home,254.04
5751,Item_5751,Clothing,166.36
5752,Item_5752,Clothing,67.83
5753,Item_5753,Clothing,104.13
5754,Item_5754,Toys,53.33
5755,Item_5755,Books,194.57
5756,Item_5756,Electronics,123.32
5757,Item_5757,Electronics,98.15
5758,Item_5758,Home,342.84
5759,Item_5759,Clothing,185.17
5760,Item_5760,Electronics,370.19
5761,Item_5761,Clothing,455.84
5762,Item_5762,Books,57.21
5763,Item_5763,Clothing,66.97
5764,Item_5764,Books,45.72
5765,Item_5765,Books,75.65
5766,Item_5766,Clothing,125.18
5767,Item_5767,Clothing,480.07
5768,Item_5768,Clothing,397.04
5769,Item_5769,Clothing,142.57
5770,Item_5770,Electronics,324.74
5771,Item_5771,Electronics,327.74
5772,Item_5772,Clothing,275.71
5773,Item_5773,Home,212.9
5774,Item_5774,Books,143.03
5775,Item_5775,Electronics,486.45
5776,Item_5776,Toys,318.17
5777,Item_5777,Clothing,113.84
5778,Item_5778,Books,483.35
5779,Item_5779,Toys,390.41
5780,Item_5780,Clothing,344.05
5781,Item_5781,Books,454.88
5782,Item_5782,Toys,355.27
5783,Item_5783,Clothing,286.44
5784,Item_5784,Toys,323.2
5785,Item_5785,Books,411.62
5786,Item_5786,Toys,204.57
5787,Item_5787,Toys,54.41
5788,Item_5788,Books,312.89
5789,Item_5789,Clothing,15.13
5790,Item_5790,Electronics,329.3
5791,Item_5791,Electronics,235.58
5792,Item_5792,Books,18.48
5793,Item_5793,Home,47.43
5794,Item_5794,Books,176.02
5795,Item_5795,Books,185.29
5796,Item_5796,Toys,267.14
5797,Item_5797,Toys,147.1
5798,Item_5798,Clothing,351.65
5799,Item_5799,Clothing,327.5
5800,Item_5800,Electronics,127.58
5801,Item_5801,Home,99.55
5802,Item_5802,Books,62.79
5803,Item_5803,Toys,240.87
5804,Item_5804,Home,155.26
5805,Item_5805,Home,230.47
5806,Item_5806,Home,156.53
5807,Item_5807,Home,490.7
5808,Item_5808,Electronics,27.45
5809,Item_5809,Toys,173.03
5810,Item_5810,Home,151.48
5811,Item_5811,Electronics,265.27
5812,Item_5812,Clothing,402.24
5813,Item_5813,Toys,277.63
5814,Item_5814,Home,182.17
5815,Item_5815,Electronics,333.91
5816,Item_5816,Clothing,137.88
5817,Item_5817,Books,21.39
5818,Item_5818,Electronics,156.61
5819,Item_5819,Clothing,488.73
5820,Item_5820,Home,137.02
5821,Item_5821,Books,123.42
5822,Item_5822,Clothing,268.85
5823,Item_5823,Electronics,372.94
5824,Item_5824,Clothing,280.16
5825,Item_5825,Clothing,432.89
5826,Item_5826,Electronics,286.88
5827,Item_5827,Clothing,121.15
5828,Item_5828,Home,281.32
5829,Item_5829,Toys,112.22
5830,Item_5830,Books,310.32
5831,Item_5831,Toys,335.38
5832,Item_5832,Electronics,172.01
5833,Item_5833,Books,354.49
5834,Item_5834,Books,267.48
5835,Item_5835,Clothing,332.37
5836,Item_5836,Books,218.51
5837,Item_5837,Clothing,181.29
5838,Item_5838,Toys,284.37
5839,Item_5839,Clothing,202.71
5840,Item_5840,Clothing,69.26
5841,Item_5841,Clothing,312.37
5842,Item_5842,Toys,111.85
5843,Item_5843,Home,303.14
5844,Item_5844,Clothing,479.97
5845,Item_5845,Books,330.25
5846,Item_5846,Clothing,64.26
5847,Item_5847,Home,407.19
5848,Item_5848,Toys,376.91
5849,Item_5849,Electronics,268.65
5850,Item_5850,Books,121.96
5851,Item_5851,Toys,244.19
5852,Item_5852,Clothing,255.31
5853,Item_5853,Clothing,217.28
5854,Item_5854,Home,400.59
5855,Item_5855,Books,17.57
5856,Item_5856,Toys,342.64
5857,Item_5857,Clothing,262.05
5858,Item_5858,Clothing,128.23
5859,Item_5859,Toys,107.78
5860,Item_5860,Home,407.89
5861,Item_5861,Home,67.61
5862,Item_5862,Clothing,82.13
5863,Item_5863,Home,79.15
5864,Item_5864,Books,396.45
5865,Item_5865,Clothing,372.01
5866,Item_5866,Toys,115.82
5867,Item_5867,Clothing,109.96
5868,Item_5868,Home,351.58
5869,Item_5869,Toys,334.39
5870,Item_5870,Electronics,305.14
5871,Item_5871,Toys,51.39
5872,Item_5872,Toys,9.4
5873,Item_5873,Home,144.2
5874,Item_5874,Books,391.24
5875,Item_5875,Toys,114.8
5876,Item_5876,Electronics,396.8
5877,Item_5877,Toys,177.43
5878,Item_5878,Clothing,270.61
5879,Item_5879,Books,408.96
5880,Item_5880,Electronics,109.16
5881,Item_5881,Electronics,106.65
5882,Item_5882,Books,401.83
5883,Item_5883,Electronics,67.22
5884,Item_5884,Clothing,70.89
5885,Item_5885,Home,290.22
5886,Item_5886,Clothing,494.83
5887,Item_5887,Electronics,408.19
5888,Item_5888,Home,264.57
5889,Item_5889,Books,428.9
5890,Item_5890,Clothing,145.44
5891,Item_5891,Clothing,425.58
5892,Item_5892,Electronics,386.74
5893,Item_5893,Home,39.14
5894,Item_5894,Toys,134.84
5895,Item_5895,Electronics,473.87
5896,Item_5896,Electronics,163.3
5897,Item_5897,Electronics,14.17
5898,Item_5898,Clothing,497.14
5899,Item_5899,Home,471.68
5900,Item_5900,Toys,217.79
5901,Item_5901,Clothing,230.53
5902,Item_5902,Home,177.84
5903,Item_5903,Home,152.69
5904,Item_5904,Electronics,199.51
5905,Item_5905,Books,498.51
5906,Item_5906,Books,414.16
5907,Item_5907,Electronics,39.93
5908,Item_5908,Clothing,479.28
5909,Item_5909,Toys,316.59
5910,Item_5910,Books,300.16
5911,Item_5911,Books,302.2
5912,Item_5912,Electronics,345.31
5913,Item_5913,Home,336.81
5914,Item_5914,Electronics,445.9
5915,Item_5915,Toys,231.56
5916,Item_5916,Toys,473.62
5917,Item_5917,Clothing,325.25
5918,Item_5918,Books,326.74
5919,Item_5919,Toys,199.35
5920,Item_5920,Home,169.56
5921,Item_5921,Home,288.49
5922,Item_5922,Home,102.14
5923,Item_5923,Books,218.48
5924,Item_5924,Home,338.27
5925,Item_5925,Toys,452.95
5926,Item_5926,Books,147.75
5927,Item_5927,Books,367.83
5928,Item_5928,Clothing,283.06
5929,Item_5929,Electronics,359.56
5930,Item_5930,Electronics,212.81
5931,Item_5931,Home,277.72
5932,Item_5932,Books,249.34
5933,Item_5933,Toys,127.61
5934,Item_5934,Books,246.5
5935,Item_5935,Electronics,150.11
5936,Item_5936,Clothing,416.13
5937,Item_5937,Books,348.04
5938,Item_5938,Electronics,467.96
5939,Item_5939,Electronics,68.06
5940,Item_5940,Toys,85.58
5941,Item_5941,Electronics,326.29
5942,Item_5942,Home,181.38
5943,Item_5943,Toys,193.58
5944,Item_5944,Toys,158.47
5945,Item_5945,Electronics,225.1
5946,Item_5946,Books,116.42
5947,Item_5947,Toys,178.37
5948,Item_5948,Toys,368.39
5949,Item_5949,Books,233.08
5950,Item_5950,Toys,430.71
5951,Item_5951,Home,101.78
5952,Item_5952,Clothing,109.38
5953,Item_5953,Toys,28.34
5954,Item_5954,Toys,456.56
5955,Item_5955,Books,182.24
5956,Item_5956,Electronics,288.08
5957,Item_5957,Toys,492.52
5958,Item_5958,Toys,31.27
5959,Item_5959,Clothing,369.54
5960,Item_5960,Toys,184.49
5961,Item_5961,Home,271.03
5962,Item_5962,Clothing,452.41
5963,Item_5963,Books,412.29
5964,Item_5964,Home,374.22
5965,Item_5965,Electronics,117.36
5966,Item_5966,Toys,304.27
5967,Item_5967,Toys,133.99
5968,Item_5968,Books,37.71
5969,Item_5969,Electronics,405.61
5970,Item_5970,Books,323.97
5971,Item_5971,Home,236.35
5972,Item_5972,Books,31.77
5973,Item_5973,Home,358.37
5974,Item_5974,Books,308.4
5975,Item_5975,Home,52.28
5976,Item_5976,Toys,119.98
5977,Item_5977,Clothing,220.99
5978,Item_5978,Home,229.45
5979,Item_5979,Home,221.15
5980,Item_5980,Electronics,26.33
5981,Item_5981,Toys,299.69
5982,Item_5982,Home,393.36
5983,Item_5983,Clothing,146.76
5984,Item_5984,Electronics,189.12
5985,Item_5985,Electronics,216.46
5986,Item_5986,Toys,174.04
5987,Item_5987,Books,205.84
5988,Item_5988,Home,206.66
5989,Item_5989,Toys,213.08
5990,Item_5990,Toys,14.2
5991,Item_5991,Books,128.14
5992,Item_5992,Home,303.88
5993,Item_5993,Home,107.12
5994,Item_5994,Clothing,481.57
5995,Item_5995,Electronics,5.57
5996,Item_5996,Electronics,10.04
5997,Item_5997,Clothing,31.17
5998,Item_5998,Clothing,427.35
5999,Item_5999,Clothing,220.21
6000,Item_6000,Home,358.61
6001,Item_6001,Toys,96.75
6002,Item_6002,Electronics,373.25
6003,Item_6003,Toys,58.23
6004,Item_6004,Toys,65.24
6005,Item_6005,Electronics,480.75
6006,Item_6006,Clothing,203.12
6007,Item_6007,Home,417.62
6008,Item_6008,Books,170.84
6009,Item_6009,Home,27.39
6010,Item_6010,Clothing,71.15
6011,Item_6011,Clothing,238.92
6012,Item_6012,Electronics,8.12
6013,Item_6013,Books,346.45
6014,Item_6014,Home,329.06
6015,Item_6015,Toys,460.99
6016,Item_6016,Clothing,390.59
6017,Item_6017,Books,112.58
6018,Item_6018,Electronics,367.97
6019,Item_6019,Home,68.91
6020,Item_6020,Clothing,157.73
6021,Item_6021,Toys,390.68
6022,Item_6022,Home,261.34
6023,Item_6023,Clothing,21.62
6024,Item_6024,Books,112.38
6025,Item_6025,Home,402.72
6026,Item_6026,Toys,13.15
6027,Item_6027,Clothing,240.91
6028,Item_6028,Toys,140.81
6029,Item_6029,Toys,329.28
6030,Item_6030,Books,373.3
6031,Item_6031,Books,456.13
6032,Item_6032,Electronics,450.99
6033,Item_6033,Clothing,356.89
6034,Item_6034,Home,141.94
6035,Item_6035,Clothing,352.31
